name1,starting elo1,score1,ending elo1,name2,starting elo2,score2,ending elo2
Magnolia,1591.017274518769,133,1609.1854181948856,Blackwater,1470.067486584788,99,1451.8993429086713
NorthPort,1387.1282587052913,99,1401.205689736317,Meralco,1537.5352278963426,94,1523.4577968653168
San Miguel,1530.7981175566476,117,1549.8033425255117,Phoenix,1541.048655835828,100,1522.043430866964
Rain or Shine,1489.4472559034218,104,1506.8413379250926,Ginebra,1652.6834028571682,97,1635.2893208354974
Meralco,1523.4577968653168,108,1529.0995862578034,NLEX,1468.4109745084452,105,1462.7691851159586
Magnolia,1609.1854181948856,83,1619.5910699577237,Alaska,1552.5776012804072,73,1542.1719495175691
Alaska,1542.1719495175691,104,1546.5834833935255,Columbian,1303.9883297188692,94,1299.5767958429128
Rain or Shine,1506.8413379250926,120,1521.069585787343,NorthPort,1401.205689736317,98,1386.9774418740667
Columbian,1299.5767958429128,100,1332.9631396936586,Rain or Shine,1521.069585787343,84,1487.6832419365971
Meralco,1529.0995862578034,94,1542.1741182816193,Magnolia,1619.5910699577237,88,1606.5165379339078
San Miguel,1549.8033425255117,107,1560.0495838923116,TNT,1475.2974146340223,96,1465.051173267222
Meralco,1542.1741182816193,91,1552.0194305502343,Rain or Shine,1487.6832419365971,82,1477.837929667982
Alaska,1546.5834833935255,116,1553.7589775823594,Blackwater,1451.8993429086713,109,1444.7238487198374
Phoenix,1522.043430866964,103,1530.197733556466,Rain or Shine,1477.837929667982,97,1469.68362697848
San Miguel,1560.0495838923116,88,1565.8138492473186,NorthPort,1386.9774418740667,79,1381.2131765190597
NLEX,1462.7691851159586,116,1475.8633148942292,Alaska,1553.7589775823594,110,1540.6648478040888
Magnolia,1606.5165379339078,116,1614.9635518792586,TNT,1465.051173267222,103,1456.6041593218713
Blackwater,1444.7238487198374,120,1458.1216700249731,Columbian,1332.9631396936586,99,1319.5653183885229
San Miguel,1565.8138492473186,109,1575.6758758006688,Rain or Shine,1469.68362697848,97,1459.8216004251299
Alaska,1540.6648478040888,95,1547.2313309110182,NorthPort,1381.2131765190597,85,1374.6466934121304
Ginebra,1635.2893208354974,93,1645.0323427027902,Magnolia,1614.9635518792586,86,1605.2205300119658
Rain or Shine,1459.8216004251299,107,1470.0649425382364,NLEX,1475.8633148942292,101,1465.6199727811227
Meralco,1552.0194305502343,111,1581.7718565962396,San Miguel,1575.6758758006688,81,1545.9234497546636
Phoenix,1530.197733556466,97,1537.4675314227884,Blackwater,1458.1216700249731,91,1450.8518721586506
Ginebra,1645.0323427027902,112,1653.7081301495575,TNT,1456.6041593218713,93,1447.928371875104
