k,revert,brier,logloss,root series wins squared error
12,0.76,0.23085868526669331,0.6541893825632485,2.3063599458736723
12,0.77,0.23071422991038973,0.6538827193649738,2.3039244417817777
12,0.78,0.23057024199355652,0.6535766003819197,2.301496371390798
12,0.79,0.23042679303697977,0.6532711721891818,2.2990768723184627
12,0.8,0.2302839574206509,0.6529665885100885,2.2966671308982733
12,0.81,0.23014181245066254,0.6526630104909331,2.294268383141117
12,0.82,0.2300004384253284,0.652360606984351,2.2918819156183106
12,0.83,0.22985991870030192,0.6520595548414383,2.289509066252569
12,0.84,0.22972033975245226,0.6517600392127191,2.2871512250023827
12,0.85,0.22958179124223865,0.6514622538580219,2.2848098344240464
12,0.86,0.22944436607430035,0.6511664014653176,2.2824863900945247
12,0.87,0.22930816045596453,0.6508726939785361,2.2801824408770743
12,0.88,0.22917327395334766,0.6505813529343559,2.2778995890104885
12,0.89,0.2290398095447037,0.6502926098079139,2.275639490001609
12,0.9,0.22890787367065082,0.6500067063673597,2.2734038522997477
12,0.91,0.22877757628087933,0.6497238950371222,2.271194436730581
12,0.92,0.2286490308769159,0.6494444392697193,2.2690130556661843
12,0.93,0.22852235455049436,0.6491686139258758,2.266861571907046
12,0.94,0.22839766801704772,0.6488967056626778,2.2647418972511963
12,0.95,0.22827509564380866,0.6486290133294036,2.2626559907251163
12,0.96,0.22815476547196856,0.6483658483706234,2.2606058564507556
12,0.97,0.22803680923231173,0.6481075352360712,2.258593541122874
12,0.98,0.22792136235370594,0.6478544117967189,2.256621131071208
12,0.99,0.22780856396378663,0.6476068297663923,2.254690748882294
12,1.0,0.22769855688113808,0.6473651551281747,2.2528045495567186
13,0.0,0.24004584602647075,0.6730915723499153,2.468267276759199
13,0.01,0.23993943558635306,0.672876558426434,2.4663547383842688
13,0.02,0.2398323681002985,0.6726601647698633,2.464433238241516
13,0.03,0.23972463833923058,0.6724423784769732,2.4625026888525845
13,0.04,0.2396162412386973,0.6722231869322225,2.460563004329927
13,0.05,0.23950717190514792,0.6720025778182095,2.458614100472732
13,0.06,0.23939742562265387,0.6717805391269769,2.456655894869742
13,0.07,0.23928699786008154,0.6715570591721812,2.4546883070091257
13,0.08,0.23917588427872782,0.6713321266021561,2.4527112583954946
13,0.09,0.23906408074042515,0.6711057304138812,2.45072467267425
13,0.1,0.23895158331612745,0.6708778599678834,2.4487284757633705
13,0.11,0.23883838829498721,0.670648505004088,2.446722595992834
13,0.12,0.23872449219393174,0.6704176556586496,2.444706964251793
13,0.13,0.2386098917677534,0.6701853024817834,2.44268151414371
13,0.14,0.23849458401972182,0.6699514364566235,2.440646182149615
13,0.15,0.23837856621273085,0.6697160490191381,2.4386009077996635
13,0.16,0.2382618358809936,0.6694791320791292,2.43654563385321
13,0.17,0.2381443908422961,0.6692406780423502,2.4344803064875804
13,0.18,0.23802622921082414,0.6690006798337667,2.4324048754957635
13,0.19,0.23790734941057576,0.6687591309220047,2.4303192944932586
13,0.2,0.23778775018937343,0.6685160253450113,2.4282235211342726
13,0.21,0.23766743063348977,0.6682713577369721,2.4261175173375653
13,0.22,0.2375463901829029,0.6680251233565199,2.4240012495221386
13,0.23,0.23742462864719305,0.6677773181162775,2.421874688853083
13,0.24,0.23730214622209927,0.6675279386137771,2.419737811497831
13,0.25,0.23717894350674912,0.6672769821637975,2.4175905988931
13,0.26,0.23705502152157917,0.6670244468321688,2.4154330380228552
13,0.27,0.23693038172696143,0.6667703314710922,2.41326512170758
13,0.28,0.2368050260425515,0.6665146357560224,2.4110868489051773
13,0.29,0.23667895686737792,0.6662573602241699,2.4088982250238646
13,0.3,0.2365521771006863,0.6659985063146728,2.4066992622473875
13,0.31,0.23642469016355766,0.6657380764104988,2.4044899798729316
13,0.32,0.2362965000213179,0.6654760738821357,2.402270404662109
13,0.33,0.23616761120675525,0.6652125031331309,2.400040571205396
13,0.34,0.23603802884416303,0.664947369647546,2.3978005223004515
13,0.35,0.2359077586742273,0.6646806800393951,2.395550309344703
13,0.36,0.2357768070797741,0.6644124421041273,2.3932899927426514
13,0.37,0.23564518111239538,0.6641426648722415,2.391019642328323
13,0.38,0.23551288851997168,0.663871358665094,2.3887393378033206
13,0.39,0.23537993777510577,0.663598535152984,2.3864491691909406
13,0.4,0.23524633810448806,0.6633242074155985,2.384149237306811
13,0.41,0.2351120995192065,0.6630483900048982,2.381839654246557
13,0.42,0.23497723284601982,0.6627710990105342,2.379520543890937
13,0.43,0.23484174975960762,0.6624923521278838,2.377192042428983
13,0.44,0.23470566281581395,0.662212168728803,2.374854298899583
13,0.45,0.23456898548589686,0.6619305699351882,2.3725074757520566
13,0.46,0.23443173219179786,0.6616475786954537,2.370151749426139
13,0.47,0.23429391834244453,0.6613632198640266,2.36778731095191
13,0.48,0.23415556037109572,0.661077520283966,2.365414366570112
13,0.49,0.23401667577374033,0.6607905088728214,2.363033138373286
13,0.5,0.23387728314855816,0.6605022167118452,2.3606438649682
13,0.51,0.23373740223644965,0.6602126771386788,2.358246802159932
13,0.52,0.2335970539626396,0.6599219258436358,2.355842223658003
13,0.53,0.23345626047935847,0.6596300009697081,2.3534304218048745
13,0.54,0.23331504520960242,0.6593369432164323,2.3510117083270883
13,0.55,0.233173432891971,0.6590427959477448,2.3485864151092835
13,0.56,0.2330314496265783,0.6587476053039678,2.346154894991224
13,0.57,0.23288912292203298,0.658451420318074,2.3437175225879185
13,0.58,0.23274648174347606,0.6581542930363704,2.3412746951328005
13,0.59,0.23260355656166415,0.6578562786437584,2.3388268333438487
13,0.6,0.23246037940308387,0.6575574355937218,2.336374382312396
13,0.61,0.2323169839010749,0.6572578257432056,2.3339178124142093
13,0.62,0.23217340534794031,0.6569575144925446,2.331457620242323
13,0.63,0.23202968074801428,0.6566565709306108,2.3289943295608806
13,0.64,0.2318858488716552,0.6563550679853476,2.326528492279033
13,0.65,0.23174195031012604,0.6560530825798657,2.3240606894437743
13,0.66,0.23159802753131775,0.6557506957942714,2.3215915322502894
13,0.67,0.23145412493626835,0.6554479930334104,2.3191216630681026
13,0.68,0.23131028891642122,0.6551450642007035,2.3166517564810873
13,0.69,0.23116656791156048,0.6548420038782561,2.314182520338947
13,0.7,0.23102301246835705,0.6545389115134238,2.3117146968174755
13,0.71,0.23087967529944628,0.6542358916120173,2.3092490634844904
13,0.72,0.2307366113429557,0.6539330539383253,2.306786434367829
13,0.73,0.23059387782238905,0.653630513722142,2.3043276610213743
13,0.74,0.2304515343067666,0.6533283918729713,2.3018736335844947
13,0.75,0.23030964277091068,0.6530268152015886,2.299425281829741
13,0.76,0.23016826765575585,0.6527259166491264,2.2969835761929827
13,0.77,0.2300274759285541,0.6524258355238535,2.2945495287795556
13,0.78,0.22988733714283038,0.6521267177458006,2.292124194339213
13,0.79,0.2297479234979383,0.6518287160993862,2.289708671201967
13,0.8,0.22960930989804587,0.6515319904941773,2.287304102166078
13,0.81,0.22947157401037502,0.6512367082339147,2.28491167532859
13,0.82,0.22933479632249898,0.6509430442939061,2.282532624847938
13,0.83,0.22919906019849023,0.6506511816068896,2.2801682316272025
13,0.84,0.22906445193369473,0.6503613113574326,2.2778198239056286
13,0.85,0.22893106080789236,0.6500736332849212,2.2754887777450308
13,0.86,0.2287989791365828,0.6497883559951613,2.2731765173966516
13,0.87,0.2286683023201232,0.649505697280585,2.2708845155330692
13,0.88,0.2285391288904173,0.6492258844490264,2.26861429332862
13,0.89,0.2284115605548403,0.6489491546609857,2.2663674203708553
13,0.9,0.22828570223705666,0.6486757552752656,2.2641455143844578
