k,revert,brier,logloss,root series wins squared error
11,0.9,0.234770425814426,0.6620067274800636,2.4455431339903217
11,0.91,0.23471820178937752,0.6618886832509988,2.445657141618986
11,0.92,0.23466670161430145,0.661771925940931,2.4457852062621064
11,0.93,0.23461593520052973,0.6616564783807486,2.445927398420467
11,0.94,0.23456591240470778,0.6615423635162859,2.4460837862479794
11,0.95,0.23451664302501152,0.6614296044057599,2.4462544354870746
11,0.96,0.23446813679736198,0.6613182242171595,2.4464394094053943
11,0.97,0.23442040339164352,0.6612082462255837,2.44663876873393
11,0.98,0.23437345240792418,0.6610996938105342,2.446852571606742
11,0.99,0.23432729337268451,0.6609925904531572,2.447080873502424
11,1.0,0.23428193573505615,0.6608869597334378,2.4473237271874515
12,0.0,0.24061446392556815,0.6742540052573103,2.47422078057315
12,0.01,0.24053110592600022,0.6740853060140545,2.47345060559241
12,0.02,0.2404477708454947,0.6739165926467449,2.472686381846704
12,0.03,0.2403644636770202,0.6737478731051396,2.471928185115403
12,0.04,0.24028118952301217,0.6735791555405364,2.4711760923028656
12,0.05,0.24019795359553112,0.6734104483059873,2.4704301814342755
12,0.06,0.2401147612163999,0.6732417599565033,2.4696905316510747
12,0.07,0.24003161781731697,0.6730730992492511,2.468957223205944
12,0.08,0.23994852893994492,0.6729044751437416,2.468230337457362
12,0.09,0.2398655002359741,0.6727358968020105,2.467509956863679
12,0.1,0.2397825374671598,0.6725673735887883,2.466796164976732
12,0.11,0.23969964650532974,0.67239891507166,2.466089046434949
12,0.12,0.2396168333323638,0.6722305310212175,2.4653886869559622
12,0.13,0.23953410404014233,0.6720622314111966,2.464695173328683
12,0.14,0.23945146483046273,0.6718940264186072,2.4640085934048317
12,0.15,0.23936892201492302,0.6717259264238481,2.4633290360899207
12,0.16,0.2392864820147707,0.6715579420108121,2.4626565913336407
12,0.17,0.2392041513607155,0.6713900839669759,2.4619913501196584
12,0.18,0.2391219366927056,0.6712223632834792,2.461333404454806
12,0.19,0.23903984475966472,0.6710547911551867,2.4606828473576132
12,0.2,0.23895788241919014,0.6708873789807385,2.4600397728462085
12,0.21,0.23887605663720843,0.6707201383625832,2.4594042759255292
12,0.22,0.23879437448758997,0.6705530811069965,2.4587764525738423
12,0.23,0.2387128431517184,0.6703862192240824,2.458156399728545
12,0.24,0.23863146991801593,0.6702195649277595,2.457544215271232
12,0.25,0.23855026218142117,0.6700531306357272,2.4569399980120017
12,0.26,0.23846922744282,0.6698869289694149,2.4563438476729775
12,0.27,0.2383883733084269,0.6697209727539134,2.455755864871039
12,0.28,0.238307707489115,0.6695552750178846,2.4551761510997094
12,0.29,0.23822723779969623,0.6693898489934537,2.4546048087102075
12,0.3,0.23814697215814704,0.6692247081160787,2.454041940891629
12,0.31,0.23806691858477966,0.6690598660243984,2.4534876516502258
12,0.32,0.23798708520135936,0.6688953365600601,2.452942045787774
12,0.33,0.2379074802301634,0.6687311337675231,2.452405228879004
12,0.34,0.2378281119929828,0.6685672718938381,2.451877307248055
12,0.35,0.23774898891006557,0.6684037653884051,2.4513583879439644
12,0.36,0.2376701194989987,0.6682406289027023,2.4508485787151164
12,0.37,0.23759151237352988,0.6680778772899933,2.4503479879826835
12,0.38,0.23751317624232662,0.6679155256050063,2.449856724813001
12,0.39,0.23743511990767194,0.6677535891035848,2.4493748988888577
12,0.4,0.23735735226409616,0.6675920832423137,2.448902620479689
12,0.41,0.23727988229694336,0.6674310236781134,2.448440000410647
12,0.42,0.23720271908087215,0.6672704262678074,2.4479871500305164
12,0.43,0.23712587177828928,0.6671103070676584,2.4475441811784733
12,0.44,0.23704934963771565,0.6669506823328731,2.447111206149642
12,0.45,0.2369731619920858,0.6667915685170771,2.446688337659459
12,0.46,0.2368973182569749,0.6666329822717555,2.4462756888067894
12,0.47,0.23682182792876075,0.6664749404456621,2.445873373035818
12,0.48,0.2367467005827126,0.6663174600841935,2.445481504096654
12,0.49,0.23667194587101129,0.666160558428729,2.44510019600468
12,0.5,0.23659757352069827,0.6660042529159349,2.4447295629985764
12,0.51,0.23652359333155365,0.6658485611770331,2.444369719497065
12,0.52,0.23645001517390327,0.6656935010370311,2.444020780054309
12,0.53,0.23637684898635505,0.6655390905139161,2.443682859313998
12,0.54,0.23630410477346261,0.6653853478178098,2.4433560719620706
12,0.55,0.23623179260331964,0.6652322913500832,2.443040532678111
12,0.56,0.23615992260508198,0.6650799397024326,2.4427363560853754
12,0.57,0.2360885049664191,0.6649283116559132,2.4424436566994694
12,0.58,0.23601754993089558,0.6647774261799315,2.4421625488756646
12,0.59,0.23594706779528204,0.6646273024311972,2.4418931467548615
12,0.6,0.23587706890679702,0.664477959752628,2.441635564208198
12,0.61,0.23580756366027963,0.6643294176722151,2.4413899147803266
12,0.62,0.23573856249529437,0.6641816959018394,2.441156311631335
12,0.63,0.23567007589316832,0.6640348143360467,2.440934867477373
12,0.64,0.2356021143739622,0.6638887930507731,2.4407256945299576
12,0.65,0.2355346884933758,0.6637436523020259,2.4405289044340015
12,0.66,0.23546780883958968,0.6635994125245163,2.440344608204586
12,0.67,0.23540148603004307,0.6634560943302436,2.440172916162499
12,0.68,0.23533573070815073,0.6633137185070309,2.4400139378685735
12,0.69,0.2352705535399589,0.6631723060170112,2.4398677820568664
12,0.7,0.23520596521074408,0.663031877995063,2.439734556566707
12,0.71,0.23514197642155252,0.6628924557471961,2.439614368273682
12,0.72,0.23507859788568625,0.6627540607488847,2.439507323019569
12,0.73,0.23501584032513465,0.6626167146433495,2.4394135255413207
12,0.74,0.23495371446695468,0.6624804392397867,2.439333079399109
12,0.75,0.2348922310396024,0.6623452565115447,2.4392660869035434
12,0.76,0.23483140076921524,0.6622111885942463,2.4392126490420796
12,0.77,0.23477123437585173,0.662078257783858,2.4391728654047444
12,0.78,0.23471174256968574,0.6619464865347027,2.439146834109218
12,0.79,0.2346529360471624,0.661815897457421,2.439134651725383
12,0.8,0.234594825487115,0.6616865133168728,2.4391364131994107
12,0.81,0.23453742154684643,0.6615583570299876,2.4391522117775057
12,0.82,0.2344807348581789,0.6614314516635551,2.4391821389293846
12,0.83,0.23442477602347228,0.661305820431962,2.4392262842716175
12,0.84,0.23436955561161626,0.6611814866948699,2.439284735490926
12,0.85,0.23431508415399774,0.6610584739548393,2.4393575782675767
12,0.86,0.23426137214044693,0.6609368058548941,2.439444896198979
12,0.87,0.23420843001516428,0.6608165061760294,2.4395467707236063
12,0.88,0.23415626817263355,0.6606975988346627,2.439663281045415
12,0.89,0.2341048969535203,0.6605801078800284,2.4397945040588453
12,0.9,0.23405432664056303,0.6604640574915115,2.4399405142745962
12,0.91,0.23400456745445727,0.6603494719759291,2.440101383746283
12,0.92,0.2339556295497369,0.6602363757647489,2.4402771819981646
12,0.93,0.23390752301065557,0.6601247934112561,2.440467975954068
12,0.94,0.23386025784707207,0.6600147495876577,2.4406738298676878
12,0.95,0.23381384399034227,0.6599062690821353,2.4408948052544144
12,0.96,0.23376829128922075,0.6597993767958367,2.441130960824865
12,0.97,0.2337236095057758,0.6596940977398128,2.441382352420268
12,0.98,0.23367980831132196,0.6595904570319013,2.4416490329499037
12,0.99,0.2336368972823707,0.6594884798935485,2.4419310523307223
12,1.0,0.2335948858966054,0.6593881916465827,2.4422284574293767
13,0.0,0.24004584602647075,0.6730915723499153,2.468267276759199
13,0.01,0.23995856267345658,0.6729146464737898,2.4674795893104733
13,0.02,0.23987135539675933,0.6727378035957003,2.4666983487743646
13,0.03,0.23978422964311513,0.6725610522870178,2.465923635868632
13,0.04,0.23969719097292969,0.6723844013315311,2.4651555324412535
13,0.05,0.23961024506041462,0.6722078597257254,2.46439412146591
13,0.06,0.23952339769369804,0.6720314366790535,2.463639487037018
13,0.07,0.23943665477490894,0.6718551416141989,2.4628917143643045
13,0.08,0.23935002232022987,0.6716789841673277,2.462150889766911
13,0.09,0.23926350645992198,0.6715029741883346,2.461417100666997
13,0.1,0.23917711343831685,0.6713271217410751,2.460690435582847
13,0.11,0.23909084961377539,0.6711514371035902,2.4599709841214437
13,0.12,0.23900472145861243,0.6709759307683173,2.459258836970495
13,0.13,0.23891873555898532,0.6708006134422917,2.458554085889911
13,0.14,0.23883289861474463,0.6706254960473339,2.457856823702691
13,0.15,0.23874721743924668,0.670450589720225,2.4571671442852145
13,0.16,0.2386616989591247,0.6702759058128683,2.4564851425569114
13,0.17,0.23857635021401913,0.6701014558924372,2.4558109144692994
13,0.18,0.23849117835626366,0.6699272517415067,2.455144556994351
13,0.19,0.23840619065052734,0.6697533053581727,2.4544861681121906
13,0.2,0.23832139447340928,0.669579628956151,2.4538358467980825
13,0.21,0.23823679731298641,0.6694062349648633,2.453193693008695
13,0.22,0.23815240676831173,0.6692331360295039,2.4525598076676265
13,0.23,0.23806823054886114,0.6690603450110885,2.4519342926501437
13,0.24,0.2379842764739291,0.6688878749864845,2.4513172507671497
13,0.25,0.23790055247196937,0.6687157392484211,2.450708785748317
13,0.26,0.2378170665798817,0.6685439513054805,2.4501090022243908
13,0.27,0.23773382694224093,0.6683725248820668,2.4495180057086188
13,0.28,0.23765084181046892,0.6682014739183538,2.448935902577303
13,0.29,0.23756811954194634,0.6680308125702098,2.448362800049426
13,0.3,0.23748566859906428,0.6678605552090995,2.4477988061653386
13,0.31,0.2374034975482133,0.6676907164219623,2.4472440297644846
13,0.32,0.23732161505870952,0.6675213110110647,2.446698580462139
13,0.33,0.23724002990165538,0.6673523539938273,2.446162568625111
13,0.34,0.23715875094873543,0.6671838606026266,2.4456361053464275
13,0.35,0.23707778717094383,0.6670158462845676,2.445119302418923
13,0.36,0.23699714763724472,0.6668483267012291,2.4446122723077535
13,0.37,0.2369168415131628,0.6666813177283809,2.4441151281217732
13,0.38,0.2368368780593029,0.6665148354556697,2.443627983583776
13,0.39,0.2367572666297993,0.6663488961862748,2.44315095299955
13,0.4,0.2366780166706918,0.6661835164365335,2.442684151225748
13,0.41,0.23659913771822894,0.6660187129355312,2.4422276936365175
13,0.42,0.23652063939709747,0.6658545026246615,2.4417816960888987
13,0.43,0.23644253141857616,0.6656909026571496,2.441346274886932
13,0.44,0.23636482357861557,0.6655279303975427,2.4409215467444874
13,0.45,0.23628752575584033,0.6653656034211614,2.440507628746758
13,0.46,0.23621064790947602,0.6652039395135176,2.44010463831042
13,0.47,0.23613420007719854,0.6650429566696923,2.4397126931424378
13,0.48,0.23605819237290585,0.6648826730936753,2.4393319111974687
13,0.49,0.23598263498441333,0.6647231071976657,2.4389624106338856
13,0.5,0.23590753817106994,0.6645642776013309,2.4386043097683756
13,0.51,0.23583291226129743,0.6644062031310248,2.4382577270290957
13,0.52,0.2357587676500515,0.6642489028189638,2.4379227809073987
13,0.53,0.23568511479620535,0.6640923959023579,2.437599589908087
13,0.54,0.2356119642198557,0.6639367018225002,2.4372882724981975
13,0.55,0.23553932649955167,0.663781840223808,2.4369889470543153
13,0.56,0.23546721226944695,0.663627830952821,2.4367017318083946
13,0.57,0.2353956322163759,0.6634746940571501,2.436426744792101
13,0.58,0.2353245970768541,0.6633224497843793,2.4361641037796593
13,0.59,0.2352541176340039,0.6631711185809183,2.43591392622922
13,0.6,0.2351842047144067,0.6630207210908069,2.4356763292227477
13,0.61,0.2351148691848817,0.6628712781544663,2.4354514294044263
13,0.62,0.23504612194919328,0.6627228108074008,2.4352393429176273
13,0.63,0.23497797394468756,0.6625753402788465,2.435040185340408
13,0.64,0.23491043613886015,0.6624288879903677,2.4348540716196063
13,0.65,0.23484351952585572,0.6622834755543974,2.434681116003527
13,0.66,0.23477723512290155,0.6621391247727247,2.434521431973255
13,0.67,0.2347115939666767,0.6619958576349263,2.434375132172635
13,0.68,0.23464660710961824,0.6618536963167404,2.4342423283369388
13,0.69,0.2345822856161672,0.6617126631783856,2.4341231312202845
13,0.7,0.2345186405589545,0.6615727807628191,2.4340176505218323
13,0.71,0.23445568301493255,0.6614340717939386,2.4339259948108265
13,0.72,0.23439342406145,0.661296559174724,2.433848271450528
13,0.73,0.23433187477227582,0.6611602659853183,2.4337845865211154
13,0.74,0.2342710462135744,0.6610252154810498,2.4337350447416077
13,0.75,0.23421094943983156,0.6608914310903904,2.433699749390898
13,0.76,0.23415159548973888,0.6607589364128547,2.433678802227976
13,0.77,0.2340929953820342,0.6606277552168349,2.4336723034114107
13,0.78,0.23403516011130499,0.6604979114373728,2.433680351418217
13,0.79,0.23397810064375466,0.66036942917387,2.4337030429621795
13,0.8,0.2339218279129375,0.6602423326877324,2.4337404729117535
13,0.81,0.23386635281546242,0.6601166463999512,2.4337927342076484
13,0.82,0.23381168620667123,0.65999239488862,2.433859917780225
13,0.83,0.23375783889629337,0.6598696028863854,2.433942112466816
13,0.84,0.23370482164408027,0.6597482952778336,2.4340394049291123
13,0.85,0.23365264515542417,0.6596284970968116,2.4341518795707557
13,0.86,0.23360132007696152,0.6595102335236807,2.434279618455266
13,0.87,0.23355085699216963,0.6593935298825084,2.434422701224481
13,0.88,0.23350126641695432,0.6592784116381899,2.434581205017631
13,0.89,0.23345255879523635,0.6591649043935064,2.4347552043912413
13,0.9,0.23340474449453794,0.6590530338861171,2.43494477124001
13,0.91,0.2333578338015742,0.6589428259854844,2.4351499747188345
13,0.92,0.23331183691785212,0.6588343066897351,2.4353708811661843
13,0.93,0.23326676395528098,0.6587275021224547,2.4356075540289557
13,0.94,0.23322262493179852,0.6586224385294165,2.435860053789057
13,0.95,0.23317942976701517,0.6585191422752464,2.436128437891844
13,0.96,0.23313718827788085,0.6584176398400244,2.436412760676654
13,0.97,0.23309591017437803,0.6583179578158175,2.436713073309585
13,0.98,0.23305560505524378,0.6582201229031543,2.437029423718758
13,0.99,0.23301628240372466,0.6581241619074328,2.4373618565322173
13,1.0,0.23297795158336868,0.6580301017352675,2.437710413018687
14,0.0,0.2395036677547072,0.6719799021826581,2.4627602238155526
14,0.01,0.23941279014895075,0.6717953881154411,2.4619588783491655
14,0.02,0.23932204448940342,0.6716110595190361,2.461164427052252
14,0.03,0.23923143665049929,0.6714269255360219,2.4603769550222445
14,0.04,0.2391409726231187,0.6712429955306803,2.459596548486018
14,0.05,0.23905065851469773,0.6710592790893491,2.4588232947951263
14,0.06,0.23896050054930518,0.6708757860207697,2.4580572824205587
14,0.07,0.23887050506768934,0.6706925263564261,2.457298600947032
14,0.08,0.23878067852729049,0.6705095103508718,2.4565473410667815
14,0.09,0.23869102750221868,0.6703267484820505,2.4558035945728403
14,0.1,0.23860155868319477,0.6701442514516031,2.4550674543517923
14,0.11,0.23851227887745352,0.6699620301851648,2.4543390143759716
14,0.12,0.23842319500860704,0.6697800958326507,2.4536183696950937
14,0.13,0.23833431411646663,0.6695984597685285,2.452905616427313
14,0.14,0.23824564335682247,0.6694171335920779,2.4522008517496525
14,0.15,0.2381571900011778,0.6692361291276359,2.4515041738878236
14,0.16,0.23806896143643777,0.6690554584248296,2.450815682105389
14,0.17,0.23798096516454997,0.6688751337587899,2.4501354766922563
14,0.18,0.23789320880209638,0.6686951676303544,2.449463658952483
14,0.19,0.237805700079833,0.6685155727662486,2.4488003311913578
14,0.2,0.23771844684217833,0.6683363621192536,2.448145596701756
14,0.21,0.23763145704664673,0.6681575488683534,2.4474995597497213
14,0.22,0.23754473876322543,0.6679791464188636,2.446862325559267
14,0.23,0.23745830017369557,0.6678011684025414,2.4462340002963665
14,0.24,0.23737214957089256,0.6676236286776743,2.445614691052101
